network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider,postal_code,latitude,longitude,accuracy_radius
1.237.136.0/22,1897000,1835841,,0,0,13332,37.4388,127.1396,5
1.237.140.0/23,1846912,1835841,,0,0,17580,37.0108,127.2703,10
1.237.142.0/23,1897000,1835841,,0,0,13332,37.4388,127.1396,1
1.237.144.0/23,1832426,1835841,,0,0,17049,37.2336,127.2010,10
1.237.146.0/23,1897000,1835841,,0,0,13332,37.4388,127.1396,1
1.237.148.0/22,1843702,1835841,,0,0,17401,37.2046,127.4754,1
1.237.152.0/21,1839726,1835841,,0,0,31513,36.7836,127.0042,50
1.237.160.0/21,1897000,1835841,,0,0,13332,37.4388,127.1396,5
1.237.168.0/22,1835841,1835841,,0,0,,37.5112,126.9741,200
1.237.172.0/23,1835841,1835841,,0,0,,37.5112,126.9741,200
1.237.174.0/24,1897000,1835841,,0,0,13332,37.4388,127.1396,5
1.237.175.0/24,1835841,1835841,,0,0,,37.5112,126.9741,200
1.237.176.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.237.184.0/21,1842936,1835841,,0,0,10108,37.6175,126.7195,50
1.237.192.0/21,1835553,1835841,,0,0,16258,37.2859,127.0099,5
1.237.200.0/22,1897000,1835841,,0,0,13332,37.4388,127.1396,50
1.237.204.0/23,1841810,1835841,,0,0,12761,37.4100,127.2572,1
1.237.206.0/23,1897000,1835841,,0,0,13332,37.4388,127.1396,10
1.237.208.0/22,1897000,1835841,,0,0,13332,37.4388,127.1396,50
1.237.212.0/22,1832743,1835841,,0,0,12622,37.2958,127.6339,50
1.237.216.0/22,1843847,1835841,,0,0,18524,37.1825,126.8783,50
1.237.220.0/22,1897000,1835841,,0,0,13332,37.4388,127.1396,5
1.237.224.0/20,1835841,1835841,,0,0,,37.5112,126.9741,200
1.237.240.0/22,1897000,1835841,,0,0,13332,37.4388,127.1396,10
1.237.244.0/22,1835841,1835841,,0,0,,37.5112,126.9741,200
1.237.248.0/21,1832537,1835841,,0,0,07247,37.5198,126.9113,1
1.238.0.0/19,1835841,1835841,,0,0,,37.5112,126.9741,200
1.238.32.0/20,1835841,1835841,,0,0,,37.5112,126.9741,200
1.238.48.0/23,1839652,1835841,,0,0,18135,37.1550,127.0675,50
1.238.50.0/23,1841810,1835841,,0,0,12761,37.4100,127.2572,20
1.238.52.0/22,1843847,1835841,,0,0,18524,37.1825,126.8783,20
1.238.56.0/23,1835553,1835841,,0,0,16258,37.2859,127.0099,10
1.238.58.0/23,1839652,1835841,,0,0,18135,37.1550,127.0675,10
1.238.60.0/22,1835553,1835841,,0,0,16258,37.2859,127.0099,10
1.238.64.0/21,1835553,1835841,,0,0,16258,37.2859,127.0099,50
1.238.72.0/21,1832426,1835841,,0,0,17049,37.2336,127.2010,5
1.238.80.0/22,1841810,1835841,,0,0,12761,37.4100,127.2572,20
1.238.84.0/22,1835553,1835841,,0,0,16258,37.2859,127.0099,20
1.238.88.0/21,1843847,1835841,,0,0,18524,37.1825,126.8783,20
1.238.96.0/21,1835553,1835841,,0,0,16258,37.2859,127.0099,10
1.238.104.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.238.112.0/24,1838343,1835841,,0,0,17910,36.9982,127.0900,5
1.238.113.0/24,1835553,1835841,,0,0,16258,37.2859,127.0099,5
1.238.114.0/23,1835553,1835841,,0,0,16258,37.2859,127.0099,5
1.238.116.0/22,1835553,1835841,,0,0,16258,37.2859,127.0099,5
1.238.120.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.238.128.0/21,1835553,1835841,,0,0,16258,37.2859,127.0099,5
1.238.136.0/21,1835553,1835841,,0,0,16258,37.2859,127.0099,20
1.238.144.0/21,1835553,1835841,,0,0,16258,37.2859,127.0099,50
1.238.152.0/23,1833105,1835841,,0,0,26417,37.3514,127.9453,50
1.238.154.0/23,1838343,1835841,,0,0,17910,36.9982,127.0900,50
1.238.156.0/22,1838343,1835841,,0,0,17910,36.9982,127.0900,50
1.238.160.0/21,1835848,1835841,,0,0,02878,37.5985,126.9783,20
1.238.168.0/21,1832426,1835841,,0,0,17049,37.2336,127.2010,10
1.238.176.0/21,1835553,1835841,,0,0,16258,37.2859,127.0099,20
1.238.184.0/21,1832426,1835841,,0,0,17049,37.2336,127.2010,1
1.238.192.0/21,1835553,1835841,,0,0,16258,37.2859,127.0099,10
1.238.200.0/22,1835848,1835841,,0,0,02878,37.5985,126.9783,20
1.238.204.0/23,1832426,1835841,,0,0,17049,37.2336,127.2010,5
1.238.206.0/23,1832426,1835841,,0,0,17049,37.2336,127.2010,50
1.238.208.0/22,1835553,1835841,,0,0,16258,37.2859,127.0099,10
1.238.212.0/22,1832426,1835841,,0,0,17049,37.2336,127.2010,10
1.238.216.0/21,1832426,1835841,,0,0,17049,37.2336,127.2010,10
1.238.224.0/21,8349535,1835841,,0,0,06596,37.4945,127.0109,5
1.238.232.0/22,1832426,1835841,,0,0,17049,37.2336,127.2010,1
1.238.236.0/22,1835553,1835841,,0,0,16258,37.2859,127.0099,10
1.238.240.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.238.248.0/21,1838343,1835841,,0,0,17910,36.9982,127.0900,20
1.239.0.0/22,1834245,1835841,,0,0,06970,37.5006,126.9515,20
1.239.4.0/22,1897007,1835841,,0,0,12968,37.5400,127.2056,20
1.239.8.0/21,1835848,1835841,,0,0,02878,37.5985,126.9783,1
1.239.16.0/22,1833788,1835841,,0,0,11736,37.7311,127.0669,1
1.239.20.0/23,1833788,1835841,,0,0,11736,37.7311,127.0669,1
1.239.22.0/23,1845344,1835841,,0,0,24059,38.2439,127.4452,1
1.239.24.0/22,1835848,1835841,,0,0,02878,37.5985,126.9783,20
1.239.28.0/22,6363696,1835841,,0,0,10133,37.5894,126.7692,20
1.239.32.0/22,8349533,1835841,,0,0,08070,37.5177,126.8479,1
1.239.36.0/22,1841893,1835841,,0,0,08841,37.4663,126.9455,1
1.239.40.0/22,1841893,1835841,,0,0,08841,37.4663,126.9455,5
1.239.44.0/22,1832847,1835841,,0,0,11445,37.8122,127.0252,10
1.239.48.0/23,6573518,1835841,,0,0,05670,37.5082,127.1179,100
1.239.50.0/23,1846278,1835841,,0,0,27172,37.1361,128.2119,100
1.239.52.0/22,1833788,1835841,,0,0,11736,37.7311,127.0669,20
1.239.56.0/21,8349530,1835841,,0,0,02150,37.5984,127.0911,20
1.239.64.0/21,1832847,1835841,,0,0,11445,37.8122,127.0252,50
1.239.72.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.239.80.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.239.88.0/21,1835848,1835841,,0,0,02878,37.5985,126.9783,10
1.239.96.0/20,1835841,1835841,,0,0,,37.5112,126.9741,200
1.239.112.0/21,1833788,1835841,,0,0,11736,37.7311,127.0669,10
1.239.120.0/21,1833788,1835841,,0,0,11736,37.7311,127.0669,50
1.239.128.0/22,1833788,1835841,,0,0,11736,37.7311,127.0669,20
1.239.132.0/22,1835847,1835841,,0,0,05572,37.5046,127.0733,20
1.239.136.0/21,1833788,1835841,,0,0,11736,37.7311,127.0669,1
1.239.144.0/21,1833788,1835841,,0,0,11736,37.7311,127.0669,1
1.239.152.0/22,1833788,1835841,,0,0,11736,37.7311,127.0669,10
1.239.156.0/22,1835848,1835841,,0,0,02878,37.5985,126.9783,20
1.239.160.0/21,1832847,1835841,,0,0,11445,37.8122,127.0252,20
1.239.168.0/22,1835848,1835841,,0,0,02878,37.5985,126.9783,5
1.239.172.0/22,1833788,1835841,,0,0,11736,37.7311,127.0669,5
1.239.176.0/22,1832847,1835841,,0,0,11445,37.8122,127.0252,50
1.239.180.0/23,1832847,1835841,,0,0,11445,37.8122,127.0252,50
1.239.182.0/24,1832847,1835841,,0,0,11445,37.8122,127.0252,50
1.239.183.0/24,1835848,1835841,,0,0,02878,37.5985,126.9783,50
1.239.184.0/21,1833788,1835841,,0,0,11736,37.7311,127.0669,20
1.239.192.0/21,6573518,1835841,,0,0,05670,37.5082,127.1179,5
1.239.200.0/21,1835848,1835841,,0,0,02878,37.5985,126.9783,20
1.239.208.0/21,1897155,1835841,,0,0,11147,37.8944,127.1992,20
1.239.216.0/22,1833788,1835841,,0,0,11736,37.7311,127.0669,20
1.239.220.0/22,6573518,1835841,,0,0,05670,37.5082,127.1179,20
1.239.224.0/21,1842485,1835841,,0,0,10461,37.6564,126.8350,50
1.239.232.0/23,1835848,1835841,,0,0,02878,37.5985,126.9783,10
1.239.234.0/23,8349533,1835841,,0,0,08070,37.5177,126.8479,10
1.239.236.0/22,1835848,1835841,,0,0,02878,37.5985,126.9783,10
1.239.240.0/22,1897122,1835841,,0,0,12232,37.6367,127.2183,20
1.239.244.0/22,1834308,1835841,,0,0,11316,37.9031,127.0575,20
1.239.248.0/21,1834308,1835841,,0,0,11316,37.9031,127.0575,20
1.240.0.0/20,1835841,1835841,,0,0,,37.5112,126.9741,200
1.240.16.0/21,1897122,1835841,,0,0,12232,37.6367,127.2183,10
1.240.24.0/21,1897122,1835841,,0,0,12232,37.6367,127.2183,5
1.240.32.0/21,1897122,1835841,,0,0,12232,37.6367,127.2183,1
1.240.40.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.240.48.0/21,1897122,1835841,,0,0,12232,37.6367,127.2183,10
1.240.56.0/21,1897122,1835841,,0,0,12232,37.6367,127.2183,1
1.240.64.0/21,1897122,1835841,,0,0,12232,37.6367,127.2183,10
1.240.72.0/21,1841988,1835841,,0,0,11959,37.5833,127.1333,10
1.240.80.0/20,1835841,1835841,,0,0,,37.5112,126.9741,200
1.240.96.0/21,1841988,1835841,,0,0,11959,37.5833,127.1333,20
1.240.104.0/21,1841988,1835841,,0,0,11959,37.5833,127.1333,5
1.240.112.0/20,1835841,1835841,,0,0,,37.5112,126.9741,200
1.240.128.0/21,1897122,1835841,,0,0,12232,37.6367,127.2183,5
1.240.136.0/23,1897122,1835841,,0,0,12232,37.6367,127.2183,10
1.240.138.0/23,1841988,1835841,,0,0,11959,37.5833,127.1333,10
1.240.140.0/22,1897122,1835841,,0,0,12232,37.6367,127.2183,20
1.240.144.0/21,1897122,1835841,,0,0,12232,37.6367,127.2183,100
1.240.152.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.240.160.0/22,1897122,1835841,,0,0,12232,37.6367,127.2183,1
1.240.164.0/22,8349531,1835841,,0,0,01707,37.6531,127.0725,1
1.240.168.0/22,1835841,1835841,,0,0,,37.5112,126.9741,200
1.240.172.0/23,1897122,1835841,,0,0,12232,37.6367,127.2183,1
1.240.174.0/23,1835841,1835841,,0,0,,37.5112,126.9741,200
1.240.176.0/21,1835848,1835841,,0,0,02878,37.5985,126.9783,10
1.240.184.0/21,1841988,1835841,,0,0,11959,37.5833,127.1333,1
1.240.192.0/21,1834328,1835841,,0,0,02543,37.5819,127.0541,20
1.240.200.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.240.208.0/22,1835848,1835841,,0,0,02878,37.5985,126.9783,20
1.240.212.0/22,1897122,1835841,,0,0,12232,37.6367,127.2183,10
1.240.216.0/21,1841988,1835841,,0,0,11959,37.5833,127.1333,20
1.240.224.0/22,8349532,1835841,,0,0,02814,37.6030,127.0115,5
1.240.228.0/23,1835848,1835841,,0,0,02878,37.5985,126.9783,5
1.240.230.0/23,1833788,1835841,,0,0,11736,37.7311,127.0669,5
1.240.232.0/21,1897122,1835841,,0,0,12232,37.6367,127.2183,1
1.240.240.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.240.248.0/21,1841988,1835841,,0,0,11959,37.5833,127.1333,20
1.241.0.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.241.8.0/22,1835848,1835841,,0,0,02878,37.5985,126.9783,10
1.241.12.0/23,1897007,1835841,,0,0,12968,37.5400,127.2056,10
1.241.14.0/23,1835848,1835841,,0,0,02878,37.5985,126.9783,10
1.241.16.0/22,1843140,1835841,,0,0,06333,37.4954,127.0621,10
1.241.20.0/22,1842936,1835841,,0,0,10108,37.6175,126.7195,50
1.241.24.0/22,1846898,1835841,,0,0,14032,37.3907,126.9167,1
1.241.28.0/22,1837364,1835841,,0,0,14971,37.3919,126.7846,10
1.241.32.0/22,1846918,1835841,,0,0,15345,37.3244,126.8237,10
1.241.36.0/22,1842030,1835841,,0,0,15870,37.3424,126.9222,10
1.241.40.0/21,1841909,1835841,,0,0,13808,37.4289,126.9892,5
1.241.48.0/21,1846898,1835841,,0,0,14032,37.3907,126.9167,20
1.241.56.0/22,1838524,1835841,,0,0,48943,35.1003,129.0442,20
1.241.60.0/22,1846898,1835841,,0,0,14032,37.3907,126.9167,5
1.241.64.0/21,6573901,1835841,,0,0,16065,37.3631,126.9912,20
1.241.72.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.241.80.0/21,1843564,1835841,,0,0,21539,37.4562,126.7288,10
1.241.88.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.241.96.0/21,6573901,1835841,,0,0,16065,37.3631,126.9912,5
1.241.104.0/21,1846898,1835841,,0,0,14032,37.3907,126.9167,5
1.241.112.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.241.120.0/22,1837364,1835841,,0,0,14971,37.3919,126.7846,1
1.241.124.0/22,1835848,1835841,,0,0,02878,37.5985,126.9783,1
1.241.128.0/22,1835848,1835841,,0,0,02878,37.5985,126.9783,10
1.241.132.0/22,1836279,1835841,,0,0,05292,37.5504,127.1455,10
1.241.136.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.241.144.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.241.152.0/21,1846898,1835841,,0,0,14032,37.3907,126.9167,1
1.241.160.0/21,1846898,1835841,,0,0,14032,37.3907,126.9167,5
1.241.168.0/21,1846898,1835841,,0,0,14032,37.3907,126.9167,1
1.241.176.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.241.184.0/21,1846898,1835841,,0,0,14032,37.3907,126.9167,1
1.241.192.0/21,1846898,1835841,,0,0,14032,37.3907,126.9167,1
1.241.200.0/21,1846898,1835841,,0,0,14032,37.3907,126.9167,5
1.241.208.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.241.216.0/22,1846918,1835841,,0,0,15345,37.3244,126.8237,20
1.241.220.0/22,1837364,1835841,,0,0,14971,37.3919,126.7846,20
1.241.224.0/22,1846898,1835841,,0,0,14032,37.3907,126.9167,10
1.241.228.0/23,6573901,1835841,,0,0,16065,37.3631,126.9912,1
1.241.230.0/23,1835841,1835841,,0,0,,37.5112,126.9741,200
1.241.232.0/21,1842030,1835841,,0,0,15870,37.3424,126.9222,5
1.241.240.0/21,1842030,1835841,,0,0,15870,37.3424,126.9222,5
1.241.248.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.242.0.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.242.8.0/21,1845581,1835841,,0,0,03020,37.5946,126.9712,20
1.242.16.0/21,1846918,1835841,,0,0,15345,37.3244,126.8237,20
1.242.24.0/23,1846918,1835841,,0,0,15345,37.3244,126.8237,20
1.242.26.0/23,1841277,1835841,,0,0,04365,37.5311,126.9471,20
1.242.28.0/22,1841277,1835841,,0,0,04365,37.5311,126.9471,20
1.242.32.0/20,1835841,1835841,,0,0,,37.5112,126.9741,200
1.242.48.0/21,1835848,1835841,,0,0,02878,37.5985,126.9783,20
1.242.56.0/21,1842485,1835841,,0,0,10461,37.6564,126.8350,20
1.242.64.0/21,1846918,1835841,,0,0,15345,37.3244,126.8237,10
1.242.72.0/21,8462812,1835841,,0,0,46714,35.1593,128.9330,10
1.242.80.0/22,6363696,1835841,,0,0,10133,37.5894,126.7692,20
1.242.84.0/22,1846918,1835841,,0,0,15345,37.3244,126.8237,20
1.242.88.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.242.96.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.242.104.0/21,1837364,1835841,,0,0,14971,37.3919,126.7846,50
1.242.112.0/21,1846918,1835841,,0,0,15345,37.3244,126.8237,1
1.242.120.0/21,6363696,1835841,,0,0,10133,37.5894,126.7692,20
1.242.128.0/21,1837364,1835841,,0,0,14971,37.3919,126.7846,10
1.242.136.0/21,1846918,1835841,,0,0,15345,37.3244,126.8237,10
1.242.144.0/21,1846918,1835841,,0,0,15345,37.3244,126.8237,10
1.242.152.0/21,1846918,1835841,,0,0,15345,37.3244,126.8237,5
1.242.160.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.242.168.0/21,1837364,1835841,,0,0,14971,37.3919,126.7846,10
1.242.176.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.242.184.0/22,1846898,1835841,,0,0,14032,37.3907,126.9167,10
1.242.188.0/22,1846918,1835841,,0,0,15345,37.3244,126.8237,10
1.242.192.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.242.200.0/21,1837364,1835841,,0,0,14971,37.3919,126.7846,10
1.242.208.0/21,1843847,1835841,,0,0,18524,37.1825,126.8783,200
1.242.216.0/22,1846918,1835841,,0,0,15345,37.3244,126.8237,10
1.242.220.0/22,1835553,1835841,,0,0,16258,37.2859,127.0099,10
1.242.224.0/23,1846918,1835841,,0,0,15345,37.3244,126.8237,20
1.242.226.0/23,1837364,1835841,,0,0,14971,37.3919,126.7846,1
1.242.228.0/23,1837364,1835841,,0,0,14971,37.3919,126.7846,50
1.242.230.0/23,8349530,1835841,,0,0,02150,37.5984,127.0911,50
1.242.232.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.242.240.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.242.248.0/21,1846918,1835841,,0,0,15345,37.3244,126.8237,5
1.243.0.0/20,1835841,1835841,,0,0,,37.5112,126.9741,200
1.243.16.0/21,1842936,1835841,,0,0,10108,37.6175,126.7195,5
1.243.24.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.243.32.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.243.40.0/21,1843564,1835841,,0,0,21539,37.4562,126.7288,10
1.243.48.0/21,1842936,1835841,,0,0,10108,37.6175,126.7195,50
1.243.56.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.243.64.0/21,1842936,1835841,,0,0,10108,37.6175,126.7195,20
1.243.72.0/22,8417654,1835841,,0,0,22015,37.4191,126.6649,1
1.243.76.0/22,1843564,1835841,,0,0,21539,37.4562,126.7288,10
1.243.80.0/20,1843564,1835841,,0,0,21539,37.4562,126.7288,10
1.243.96.0/21,8417647,1835841,,0,0,21443,37.4972,126.7111,10
1.243.104.0/21,1843564,1835841,,0,0,21539,37.4562,126.7288,10
1.243.112.0/21,1843564,1835841,,0,0,21539,37.4562,126.7288,20
1.243.120.0/21,1842936,1835841,,0,0,10108,37.6175,126.7195,5
1.243.128.0/21,1838716,1835841,,0,0,14554,37.4988,126.7827,10
1.243.136.0/21,1835848,1835841,,0,0,02878,37.5985,126.9783,20
1.243.144.0/21,1843564,1835841,,0,0,21539,37.4562,126.7288,20
1.243.152.0/22,1842485,1835841,,0,0,10108,37.6175,126.7195,10
1.243.156.0/22,1843564,1835841,,0,0,21539,37.4562,126.7288,10
1.243.160.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.243.168.0/21,1843564,1835841,,0,0,21539,37.4562,126.7288,5
1.243.176.0/23,1842936,1835841,,0,0,10108,37.6175,126.7195,5
1.243.178.0/23,1843564,1835841,,0,0,21539,37.4562,126.7288,5
1.243.180.0/22,1842936,1835841,,0,0,10108,37.6175,126.7195,5
1.243.184.0/21,1843564,1835841,,0,0,21539,37.4562,126.7288,10
1.243.192.0/21,1835848,1835841,,0,0,02878,37.5985,126.9783,20
1.243.200.0/22,1842936,1835841,,0,0,10108,37.6175,126.7195,10
1.243.204.0/22,1838716,1835841,,0,0,14554,37.4988,126.7827,5
1.243.208.0/22,6363696,1835841,,0,0,10133,37.5894,126.7692,20
1.243.212.0/22,1838716,1835841,,0,0,14554,37.4988,126.7827,20
1.243.216.0/21,1843564,1835841,,0,0,21539,37.4562,126.7288,5
1.243.224.0/23,1838716,1835841,,0,0,14554,37.4988,126.7827,10
1.243.226.0/23,1843564,1835841,,0,0,21539,37.4562,126.7288,10
1.243.228.0/23,1843564,1835841,,0,0,21539,37.4562,126.7288,1
1.243.230.0/23,1841277,1835841,,0,0,04365,37.5311,126.9471,20
1.243.232.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.243.240.0/22,1843564,1835841,,0,0,21539,37.4562,126.7288,20
1.243.244.0/22,1832537,1835841,,0,0,07247,37.5198,126.9113,20
1.243.248.0/22,1838716,1835841,,0,0,14554,37.4988,126.7827,10
1.243.252.0/22,1843564,1835841,,0,0,21539,37.4562,126.7288,10
1.244.0.0/21,1836553,1835841,,0,0,24903,38.1769,128.5189,1
1.244.8.0/21,1835848,1835841,,0,0,02878,37.5985,126.9783,100
1.244.16.0/20,1835841,1835841,,0,0,,37.5112,126.9741,200
1.244.32.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.244.40.0/22,1845136,1835841,,0,0,24329,37.8747,127.7342,50
1.244.44.0/22,1833105,1835841,,0,0,26417,37.3514,127.9453,50
1.244.48.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.244.56.0/21,1845136,1835841,,0,0,24329,37.8747,127.7342,100
1.244.64.0/20,1833105,1835841,,0,0,26417,37.3514,127.9453,100
1.244.80.0/21,1836553,1835841,,0,0,24903,38.1769,128.5189,100
1.244.88.0/22,1833105,1835841,,0,0,26417,37.3514,127.9453,5
1.244.92.0/22,1844239,1835841,,0,0,25234,37.4882,127.9857,1
1.244.96.0/22,1833105,1835841,,0,0,26417,37.3514,127.9453,1
1.244.100.0/22,1833105,1835841,,0,0,26417,37.3514,127.9453,10
1.244.104.0/22,1845136,1835841,,0,0,24329,37.8747,127.7342,100
1.244.108.0/23,1892823,1835841,,0,0,25742,37.5095,129.0537,100
1.244.110.0/23,1845136,1835841,,0,0,24329,37.8747,127.7342,100
1.244.112.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.244.120.0/22,1836553,1835841,,0,0,24903,38.1769,128.5189,100
1.244.124.0/22,1844239,1835841,,0,0,25259,37.5264,128.0554,50
1.244.128.0/20,1835841,1835841,,0,0,,37.5112,126.9741,200
1.244.144.0/21,1845136,1835841,,0,0,24329,37.8747,127.7342,1
1.244.152.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.244.160.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.244.168.0/22,1833105,1835841,,0,0,26417,37.3514,127.9453,50
1.244.172.0/22,1843137,1835841,,0,0,25522,37.7527,128.8724,100
1.244.176.0/21,1843137,1835841,,0,0,25522,37.7527,128.8724,1
1.244.184.0/21,1833105,1835841,,0,0,26417,37.3514,127.9453,50
1.244.192.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.244.200.0/22,1833105,1835841,,0,0,26417,37.3514,127.9453,1
1.244.204.0/22,1845136,1835841,,0,0,24329,37.8747,127.7342,50
1.244.208.0/21,1833105,1835841,,0,0,26417,37.3514,127.9453,50
1.244.216.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.244.224.0/21,1845136,1835841,,0,0,24329,37.8747,127.7342,5
1.244.232.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.244.240.0/21,1840179,1835841,,0,0,24735,38.3798,128.4680,100
1.244.248.0/21,1845136,1835841,,0,0,24329,37.8747,127.7342,5
1.245.0.0/20,1835841,1835841,,0,0,,37.5112,126.9741,200
1.245.16.0/21,1835235,1835841,,0,0,34943,36.3214,127.4197,1
1.245.24.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.245.32.0/20,1835841,1835841,,0,0,,37.5112,126.9741,200
1.245.48.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.245.56.0/21,1845604,1835841,,0,0,28648,36.6349,127.4706,20
1.245.64.0/21,1835235,1835841,,0,0,34943,36.3214,127.4197,1
1.245.72.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.245.80.0/20,1835841,1835841,,0,0,,37.5112,126.9741,200
1.245.96.0/21,1835235,1835841,,0,0,34943,36.3214,127.4197,1
1.245.104.0/21,1835235,1835841,,0,0,34943,36.3214,127.4197,5
1.245.112.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.245.120.0/21,1837364,1835841,,0,0,14971,37.3919,126.7846,100
1.245.128.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.245.136.0/21,1835235,1835841,,0,0,34943,36.3214,127.4197,10
1.245.144.0/21,1835235,1835841,,0,0,34943,36.3214,127.4197,20
1.245.152.0/21,1835235,1835841,,0,0,34943,36.3214,127.4197,10
1.245.160.0/20,1835841,1835841,,0,0,,37.5112,126.9741,200
1.245.176.0/21,1835235,1835841,,0,0,34943,36.3214,127.4197,1
1.245.184.0/21,1835235,1835841,,0,0,34943,36.3214,127.4197,100
1.245.192.0/21,1835235,1835841,,0,0,34943,36.3214,127.4197,20
1.245.200.0/21,8419685,1835841,,0,0,35419,36.2721,127.3310,1
1.245.208.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.245.216.0/22,1835235,1835841,,0,0,34943,36.3214,127.4197,5
1.245.220.0/22,1835235,1835841,,0,0,34943,36.3214,127.4197,100
1.245.224.0/21,1835235,1835841,,0,0,34943,36.3214,127.4197,1
1.245.232.0/21,1835235,1835841,,0,0,34943,36.3214,127.4197,100
1.245.240.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.245.248.0/21,1835235,1835841,,0,0,34943,36.3214,127.4197,1
1.246.0.0/22,1845604,1835841,,0,0,28648,36.6349,127.4706,20
1.246.4.0/22,1835848,1835841,,0,0,02878,37.5985,126.9783,50
1.246.8.0/21,11101805,1835841,,0,0,53292,34.8659,128.6263,5
1.246.16.0/21,1845604,1835841,,0,0,28648,36.6349,127.4706,50
1.246.24.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.246.32.0/20,1845604,1835841,,0,0,28648,36.6349,127.4706,100
1.246.48.0/20,1835841,1835841,,0,0,,37.5112,126.9741,200
1.246.64.0/20,1835841,1835841,,0,0,,37.5112,126.9741,200
1.246.80.0/22,1845604,1835841,,0,0,28648,36.6349,127.4706,100
1.246.84.0/23,1846278,1835841,,0,0,27172,37.1361,128.2119,100
1.246.86.0/23,1845604,1835841,,0,0,28648,36.6349,127.4706,100
1.246.88.0/21,1845604,1835841,,0,0,28648,36.6349,127.4706,1
1.246.96.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.246.104.0/21,1845604,1835841,,0,0,28648,36.6349,127.4706,5
1.246.112.0/21,1845604,1835841,,0,0,28648,36.6349,127.4706,100
1.246.120.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.246.128.0/20,1835841,1835841,,0,0,,37.5112,126.9741,200
1.246.144.0/21,1845604,1835841,,0,0,28648,36.6349,127.4706,50
1.246.152.0/21,1845604,1835841,,0,0,28648,36.6349,127.4706,5
1.246.160.0/21,1845604,1835841,,0,0,28648,36.6349,127.4706,100
1.246.168.0/21,1845604,1835841,,0,0,28648,36.6349,127.4706,5
1.246.176.0/21,1845604,1835841,,0,0,28648,36.6349,127.4706,1
1.246.184.0/22,1845604,1835841,,0,0,28648,36.6349,127.4706,1
1.246.188.0/22,1845604,1835841,,0,0,28648,36.6349,127.4706,100
1.246.192.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.246.200.0/21,1845604,1835841,,0,0,28648,36.6349,127.4706,50
1.246.208.0/21,1845604,1835841,,0,0,28648,36.6349,127.4706,5
